"species","tree","campaign","date","depthpos","xylemrad","depth","reldepth","flux","WD","height","ASI"
"Luehea speciosa","H_SA2_07_01",2,"2015-10-26","H_SA2_07_01:5",12.82,4.5,0.351014040561622,14.2167991220451,0.5752,13.9,1.43551706238841
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-22","H_SA2_07_11:5",10.28,4.5,0.437743190661479,9.15574471195139,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-23","H_SA2_07_11:5",10.28,4.5,0.437743190661479,9.25716777455555,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-24","H_SA2_07_11:5",10.28,4.5,0.437743190661479,6.95579884504167,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-25","H_SA2_07_11:5",10.28,4.5,0.437743190661479,6.557490888125,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-26","H_SA2_07_11:5",10.28,4.5,0.437743190661479,7.86264188105556,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-05","H_SA2_09_23:5",14.835,4.5,0.303336703741153,9.07894501934028,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-06","H_SA2_09_23:5",14.835,4.5,0.303336703741153,9.23686298620833,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-07","H_SA2_09_23:5",14.835,4.5,0.303336703741153,10.3146252979792,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-08","H_SA2_09_23:5",14.835,4.5,0.303336703741153,10.5779228033403,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-09","H_SA2_09_23:5",14.835,4.5,0.303336703741153,9.82942523730556,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-10","H_SA2_09_23:5",14.835,4.5,0.303336703741153,7.84234186377778,0.751,15.55,7.01323716096534
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-04","H_BS2_01_03:4",28.01,3.5,0.124955373081042,7.44885819556461,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-05","H_BS2_01_03:4",28.01,3.5,0.124955373081042,7.43162835453683,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-06","H_BS2_01_03:4",28.01,3.5,0.124955373081042,7.40070040360628,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-07","H_BS2_01_03:4",28.01,3.5,0.124955373081042,7.82592418116183,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-08","H_BS2_01_03:4",28.01,3.5,0.124955373081042,7.5607083599535,0.6855,19.725,2.2143020552001
"Cordia panamensis","H_BS2_01_20",1,"2015-10-05","H_BS2_01_20:4",14.775,3.5,0.236886632825719,8.45695741707639,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-06","H_BS2_01_20:4",14.775,3.5,0.236886632825719,7.93409769047222,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-07","H_BS2_01_20:4",14.775,3.5,0.236886632825719,8.32924171415278,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-08","H_BS2_01_20:4",14.775,3.5,0.236886632825719,7.83840226601389,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_21",1,"2015-10-05","H_BS2_01_21:4",7.86,3.5,0.44529262086514,6.08125138752778,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_01_21",1,"2015-10-06","H_BS2_01_21:4",7.86,3.5,0.44529262086514,5.95541283361806,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_01_21",1,"2015-10-07","H_BS2_01_21:4",7.86,3.5,0.44529262086514,6.21246815846528,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_01_21",1,"2015-10-08","H_BS2_01_21:4",7.86,3.5,0.44529262086514,6.16257705826389,0.4277,12.0604936329802,2.55268381439124
"Cordia panamensis","H_BS2_02_01",3,"2015-10-30","H_BS2_02_01:4",7.75,3.5,0.451612903225806,3.01592040555646,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_01",3,"2015-10-31","H_BS2_02_01:4",7.75,3.5,0.451612903225806,3.41991410215368,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_01",3,"2015-11-01","H_BS2_02_01:4",7.75,3.5,0.451612903225806,3.55869858195924,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_01",3,"2015-11-02","H_BS2_02_01:4",7.75,3.5,0.451612903225806,3.56326441580646,0.3944,10.0320581573333,0.891429522428738
"Cordia panamensis","H_BS2_02_13",3,"2015-10-29","H_BS2_02_13:4",7.785,3.5,0.449582530507386,25.1190944174653,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-10-30","H_BS2_02_13:4",7.785,3.5,0.449582530507386,20.7312118048611,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-10-31","H_BS2_02_13:4",7.785,3.5,0.449582530507386,24.5210049845764,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-11-01","H_BS2_02_13:4",7.785,3.5,0.449582530507386,22.6015164087431,0.3966,9.59588171571015,3.53854376331495
"Cordia panamensis","H_BS2_02_13",3,"2015-11-02","H_BS2_02_13:4",7.785,3.5,0.449582530507386,24.5766847960486,0.3966,9.59588171571015,3.53854376331495
"Bursera simaruba","H_BS2_04_15",1,"2015-10-05","H_BS2_04_15:4",15.24,3.5,0.229658792650919,1.35754178770417,0.3993,16.45,6.43649463793828
"Bursera simaruba","H_BS2_04_15",1,"2015-10-06","H_BS2_04_15:4",15.24,3.5,0.229658792650919,1.7509336443291,0.3993,16.45,6.43649463793828
"Bursera simaruba","H_BS2_04_15",1,"2015-10-07","H_BS2_04_15:4",15.24,3.5,0.229658792650919,1.92748430603806,0.3993,16.45,6.43649463793828
"Bursera simaruba","H_BS2_04_15",1,"2015-10-08","H_BS2_04_15:4",15.24,3.5,0.229658792650919,2.06185180834625,0.3993,16.45,6.43649463793828
"Cordia alliodora","H_BS2_05_08",1,"2015-10-05","H_BS2_05_08:4",14.335,3.5,0.244157656086502,1.22937407671591,0.634,16.5517636605714,3.44437091337352
"Cordia alliodora","H_BS2_05_08",1,"2015-10-06","H_BS2_05_08:4",14.335,3.5,0.244157656086502,1.23597132188819,0.634,16.5517636605714,3.44437091337352
"Cordia alliodora","H_BS2_05_08",1,"2015-10-07","H_BS2_05_08:4",14.335,3.5,0.244157656086502,0.988536729613889,0.634,16.5517636605714,3.44437091337352
"Cordia alliodora","H_BS2_05_08",1,"2015-10-08","H_BS2_05_08:4",14.335,3.5,0.244157656086502,0.960880815015278,0.634,16.5517636605714,3.44437091337352
"Hymenaea courbaril","H_BS2_05_22",1,"2015-10-06","H_BS2_05_22:4",42.685,3.5,0.0819960173363008,18.4340841192639,0.6917,25.55,3.84081705104261
"Hymenaea courbaril","H_BS2_05_22",1,"2015-10-07","H_BS2_05_22:4",42.685,3.5,0.0819960173363008,16.7896381733542,0.6917,25.55,3.84081705104261
"Hymenaea courbaril","H_BS2_05_22",1,"2015-10-08","H_BS2_05_22:4",42.685,3.5,0.0819960173363008,14.6269592546035,0.6917,25.55,3.84081705104261
"Bursera simaruba","H_BS2_08_01",1,"2015-10-04","H_BS2_08_01:4",27.475,3.5,0.127388535031847,11.2877997757014,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-05","H_BS2_08_01:4",27.475,3.5,0.127388535031847,10.9186456134306,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-06","H_BS2_08_01:4",27.475,3.5,0.127388535031847,10.2802902163194,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-07","H_BS2_08_01:4",27.475,3.5,0.127388535031847,9.40862756886111,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-08","H_BS2_08_01:4",27.475,3.5,0.127388535031847,9.212482626375,0.3787,18.975,3.04259441925303
"Luehea speciosa","H_BS3_01_03",1,"2015-10-03","H_BS3_01_03:4",10.79,3.5,0.324374420759963,65.1563828372569,0.6279,11.075,0.303511038939167
"Luehea speciosa","H_BS3_01_03",1,"2015-10-04","H_BS3_01_03:4",10.79,3.5,0.324374420759963,55.1333397958194,0.6279,11.075,0.303511038939167
"Luehea speciosa","H_BS3_01_13",1,"2015-10-05","H_BS3_01_13:4",10.845,3.5,0.322729368372522,3.68171832695833,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-06","H_BS3_01_13:4",10.845,3.5,0.322729368372522,3.76384743833333,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-07","H_BS3_01_13:4",10.845,3.5,0.322729368372522,3.77216069436806,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-08","H_BS3_01_13:4",10.845,3.5,0.322729368372522,3.79004403413194,0.5513,8.325,-0.0355026349650142
"Albizia niopoides","H_BS3_01_23",3,"2015-10-29","H_BS3_01_23:4",10.415,3.5,0.336053768602976,0.982372287286875,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-10-30","H_BS3_01_23:4",10.415,3.5,0.336053768602976,0.455525340918958,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-10-31","H_BS3_01_23:4",10.415,3.5,0.336053768602976,0.852990158934167,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-11-01","H_BS3_01_23:4",10.415,3.5,0.336053768602976,1.44315720612431,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-11-02","H_BS3_01_23:4",10.415,3.5,0.336053768602976,1.07731111449201,0.6138,12.65,8.7306574514113
"Cordia alliodora","H_BS3_01_37",3,"2015-10-29","H_BS3_01_37:4",8.51,3.5,0.411280846063455,2.51857543126292,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-10-30","H_BS3_01_37:4",8.51,3.5,0.411280846063455,2.45703378538472,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-10-31","H_BS3_01_37:4",8.51,3.5,0.411280846063455,2.65536264385278,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-11-01","H_BS3_01_37:4",8.51,3.5,0.411280846063455,3.00590004867847,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-11-02","H_BS3_01_37:4",8.51,3.5,0.411280846063455,2.90703199220069,0.6065,12.975,0.963307690679173
"Luehea speciosa","H_BS3_02_39",3,"2015-10-29","H_BS3_02_39:4",11.055,3.5,0.316598824061511,16.9164290285278,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-10-30","H_BS3_02_39:4",11.055,3.5,0.316598824061511,12.5733838401458,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-10-31","H_BS3_02_39:4",11.055,3.5,0.316598824061511,16.0589468951736,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-11-01","H_BS3_02_39:4",11.055,3.5,0.316598824061511,13.6036334112708,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-11-02","H_BS3_02_39:4",11.055,3.5,0.316598824061511,13.5303897119583,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_05_08",3,"2015-10-29","H_BS3_05_08:4",10.99,3.5,0.318471337579618,17.1256667415633,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-10-30","H_BS3_05_08:4",10.99,3.5,0.318471337579618,12.9230938270215,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-10-31","H_BS3_05_08:4",10.99,3.5,0.318471337579618,18.9884006813687,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-11-01","H_BS3_05_08:4",10.99,3.5,0.318471337579618,17.4462565281181,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-11-02","H_BS3_05_08:4",10.99,3.5,0.318471337579618,19.2412377065736,0.5892,12.975,8.35048876817241
"Albizia niopoides","H_BS3_09_16",3,"2015-10-29","H_BS3_09_16:4",14.95,3.5,0.234113712374582,7.62053505876458,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-10-30","H_BS3_09_16:4",14.95,3.5,0.234113712374582,5.14365419652597,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-10-31","H_BS3_09_16:4",14.95,3.5,0.234113712374582,8.78903872471597,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-11-01","H_BS3_09_16:4",14.95,3.5,0.234113712374582,8.7423346435,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-11-02","H_BS3_09_16:4",14.95,3.5,0.234113712374582,8.10481404301458,0.7688,12.175,2.1113836291086
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-05","H_DBS3_01_A1:4",37.23,3.5,0.094010206822455,13.4079936450728,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-06","H_DBS3_01_A1:4",37.23,3.5,0.094010206822455,16.1280548171423,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-07","H_DBS3_01_A1:4",37.23,3.5,0.094010206822455,18.784231206802,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-08","H_DBS3_01_A1:4",37.23,3.5,0.094010206822455,18.7612311206631,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-09","H_DBS3_01_A1:4",37.23,3.5,0.094010206822455,18.1529023906909,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-10","H_DBS3_01_A1:4",37.23,3.5,0.094010206822455,15.820117929809,0.6588,24.925,4.28488167120755
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-05","H_DBS3_02_08:4",8.38,3.5,0.417661097852029,3.06529247628278,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-06","H_DBS3_02_08:4",8.38,3.5,0.417661097852029,3.63923661241597,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-07","H_DBS3_02_08:4",8.38,3.5,0.417661097852029,4.43392830217569,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-08","H_DBS3_02_08:4",8.38,3.5,0.417661097852029,4.83316176086111,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-09","H_DBS3_02_08:4",8.38,3.5,0.417661097852029,4.82949558290278,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-10","H_DBS3_02_08:4",8.38,3.5,0.417661097852029,3.18636772601875,0.3726,11,4.25341343624612
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-29","H_DBS3_03_34:4",43.5,3.5,0.0804597701149425,55.8686012924306,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-30","H_DBS3_03_34:4",43.5,3.5,0.0804597701149425,30.9275865751389,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-31","H_DBS3_03_34:4",43.5,3.5,0.0804597701149425,40.4379097889583,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-11-01","H_DBS3_03_34:4",43.5,3.5,0.0804597701149425,36.7889326299306,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-11-02","H_DBS3_03_34:4",43.5,3.5,0.0804597701149425,36.2829409155556,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-29","H_DBS3_04_09:4",27.01,3.5,0.129581636430951,9.71254087148264,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-30","H_DBS3_04_09:4",27.01,3.5,0.129581636430951,4.48673777060882,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-31","H_DBS3_04_09:4",27.01,3.5,0.129581636430951,7.42809226184028,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-11-01","H_DBS3_04_09:4",27.01,3.5,0.129581636430951,7.85059379158333,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-11-02","H_DBS3_04_09:4",27.01,3.5,0.129581636430951,7.72939190411111,0.7593,19.05,0.807498409981339
"Cordia alliodora","H_DBS3_09_06",3,"2015-10-29","H_DBS3_09_06:4",6.425,3.5,0.544747081712062,6.58235288554861,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-10-30","H_DBS3_09_06:4",6.425,3.5,0.544747081712062,6.19065221070833,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-10-31","H_DBS3_09_06:4",6.425,3.5,0.544747081712062,6.45223237913194,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-11-01","H_DBS3_09_06:4",6.425,3.5,0.544747081712062,6.75015841190972,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-11-02","H_DBS3_09_06:4",6.425,3.5,0.544747081712062,6.58697571065278,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-06","H_DBS3_09_27:4",8.98,3.5,0.389755011135857,3.35943231946547,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-07","H_DBS3_09_27:4",8.98,3.5,0.389755011135857,3.29644877700019,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-08","H_DBS3_09_27:4",8.98,3.5,0.389755011135857,3.66015103237519,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-09","H_DBS3_09_27:4",8.98,3.5,0.389755011135857,3.56830661915297,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-10","H_DBS3_09_27:4",8.98,3.5,0.389755011135857,3.08231308391686,0.5835,15.85,2.16554763381677
"Albizia niopoides","H_SA1_01_01",2,"2015-10-21","H_SA1_01_01:4",18.145,3.5,0.192890603472031,3.60564454135187,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-22","H_SA1_01_01:4",18.145,3.5,0.192890603472031,5.71589368107861,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-23","H_SA1_01_01:4",18.145,3.5,0.192890603472031,6.01205256467444,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-24","H_SA1_01_01:4",18.145,3.5,0.192890603472031,5.28375397594528,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-25","H_SA1_01_01:4",18.145,3.5,0.192890603472031,4.94049911463278,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-26","H_SA1_01_01:4",18.145,3.5,0.192890603472031,5.98326169165361,0.7044,16.5,3.48361869178653
"Bursera simaruba","H_SA1_02_22",2,"2015-10-22","H_SA1_02_22:4",35.595,3.5,0.0983284169124877,3.78928488899167,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-23","H_SA1_02_22:4",35.595,3.5,0.0983284169124877,4.67406787816667,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-24","H_SA1_02_22:4",35.595,3.5,0.0983284169124877,3.87763906061806,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-25","H_SA1_02_22:4",35.595,3.5,0.0983284169124877,3.23228194274792,0.3722,16.475,7.01827421356828
"Albizia niopoides","H_SA1_03_10",4,"2015-11-05","H_SA1_03_10:4",12.725,3.5,0.275049115913556,1.80690178891833,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-06","H_SA1_03_10:4",12.725,3.5,0.275049115913556,2.45819689836146,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-07","H_SA1_03_10:4",12.725,3.5,0.275049115913556,4.11450533298986,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-08","H_SA1_03_10:4",12.725,3.5,0.275049115913556,4.4139256792841,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-09","H_SA1_03_10:4",12.725,3.5,0.275049115913556,3.15293008691535,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-10","H_SA1_03_10:4",12.725,3.5,0.275049115913556,0,0.6014,16.025,3.11840778484948
"Bursera simaruba","H_SA1_04_08",4,"2015-11-05","H_SA1_04_08:4",20.19,3.5,0.173353145121347,5.18169299248062,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-06","H_SA1_04_08:4",20.19,3.5,0.173353145121347,5.13671581096674,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-07","H_SA1_04_08:4",20.19,3.5,0.173353145121347,5.71174252493896,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-08","H_SA1_04_08:4",20.19,3.5,0.173353145121347,5.96515158799451,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-09","H_SA1_04_08:4",20.19,3.5,0.173353145121347,5.3506329325084,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-10","H_SA1_04_08:4",20.19,3.5,0.173353145121347,3.70932478618826,0.4501,15.05,13.5663710482385
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-05","H_SA1_04_20:4",11.045,3.5,0.3168854685378,9.67538192927778,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-06","H_SA1_04_20:4",11.045,3.5,0.3168854685378,10.7039067822847,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-07","H_SA1_04_20:4",11.045,3.5,0.3168854685378,12.4041223823403,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-08","H_SA1_04_20:4",11.045,3.5,0.3168854685378,12.5502969993889,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-05","H_SA1_04_21:4",8.615,3.5,0.4062681369704,1.8625981618441,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-06","H_SA1_04_21:4",8.615,3.5,0.4062681369704,2.42228492469681,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-07","H_SA1_04_21:4",8.615,3.5,0.4062681369704,3.44878588418458,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-08","H_SA1_04_21:4",8.615,3.5,0.4062681369704,3.25487807240958,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-09","H_SA1_04_21:4",8.615,3.5,0.4062681369704,2.58372543904569,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-10","H_SA1_04_21:4",8.615,3.5,0.4062681369704,0.760166948178958,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-05","H_SA1_04_22:4",7.37,3.5,0.474898236092266,0.260058531230555,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-06","H_SA1_04_22:4",7.37,3.5,0.474898236092266,0.132481633117361,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-07","H_SA1_04_22:4",7.37,3.5,0.474898236092266,0.144803830151389,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-08","H_SA1_04_22:4",7.37,3.5,0.474898236092266,0.366050462455556,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-09","H_SA1_04_22:4",7.37,3.5,0.474898236092266,0.349615002181944,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-10","H_SA1_04_22:4",7.37,3.5,0.474898236092266,0.0660126145916666,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-21","H_SA1_04_38:4",7.245,3.5,0.483091787439614,8.84608859281945,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-22","H_SA1_04_38:4",7.245,3.5,0.483091787439614,12.59840446675,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-23","H_SA1_04_38:4",7.245,3.5,0.483091787439614,12.8696953419861,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-24","H_SA1_04_38:4",7.245,3.5,0.483091787439614,9.83269802165972,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-25","H_SA1_04_38:4",7.245,3.5,0.483091787439614,8.84854503134722,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-26","H_SA1_04_38:4",7.245,3.5,0.483091787439614,10.11096517575,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-21","H_SA1_05_34:4",7.11,3.5,0.492264416315049,0.85906971718125,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-22","H_SA1_05_34:4",7.11,3.5,0.492264416315049,1.72745419417056,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-23","H_SA1_05_34:4",7.11,3.5,0.492264416315049,2.22623599625847,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-24","H_SA1_05_34:4",7.11,3.5,0.492264416315049,1.82999737479014,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-25","H_SA1_05_34:4",7.11,3.5,0.492264416315049,1.61436994691319,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-26","H_SA1_05_34:4",7.11,3.5,0.492264416315049,1.56905559257451,0.5054,6.775,1.11536371612791
"Albizia niopoides","H_SA1_09_35",2,"2015-10-21","H_SA1_09_35:4",11.85,3.5,0.29535864978903,13.9875189523264,0.6568,14.225,11.1351918180827
